"","metric","chr","pos","end","LOD","lod_thresh"
"9419","delta (RU) expan","chr5",77779809,77779809,1.19137872219603,3.57057798740853
"9420","delta (RU) expan","chr5",77918338,77918338,1.18758286152205,3.57057798740853
"9421","delta (RU) expan","chr5",79568217,79568217,1.187582861519,3.57057798740853
"9422","delta (RU) expan","chr5",80287968,80287968,1.18758286151597,3.57057798740853
"9423","delta (RU) expan","chr5",81256634,81256634,0.972089062011584,3.57057798740853
"9424","delta (RU) expan","chr5",81480553,81480553,1.05415108368037,3.57057798740853
"9425","delta (RU) expan","chr5",82442367,82442367,0.889779017654143,3.57057798740853
"9426","delta (RU) expan","chr5",82576751,82576751,0.889779017657204,3.57057798740853
"9427","delta (RU) expan","chr5",82653774,82653774,0.893637232686934,3.57057798740853
"9428","delta (RU) expan","chr5",83381814,83381814,0.893637232689946,3.57057798740853
"9429","delta (RU) expan","chr5",83628884,83628884,0.897465694052734,3.57057798740853
"9430","delta (RU) expan","chr5",83897919,83897919,0.897465694055746,3.57057798740853
"9431","delta (RU) expan","chr5",83929905,83929905,0.901264237059483,3.57057798740853
"9432","delta (RU) expan","chr5",84067332,84067332,0.90126423706247,3.57057798740853
"9433","delta (RU) expan","chr5",84541287,84541287,0.905615171949507,3.57057798740853
"9434","delta (RU) expan","chr5",84900105,84900105,0.905615171952457,3.57057798740853
"9435","delta (RU) expan","chr5",85578195,85578195,0.700740295764844,3.57057798740853
"9436","delta (RU) expan","chr5",85764275,85764275,0.700073318067566,3.57057798740853
"9437","delta (RU) expan","chr5",87425704,87425704,0.700073318067048,3.57057798740853
"9438","delta (RU) expan","chr5",88276959,88276959,0.700073318066517,3.57057798740853
"9439","delta (RU) expan","chr5",88932155,88932155,0.658121163112586,3.57057798740853
"9440","delta (RU) expan","chr5",89818182,89818182,0.658121163239686,3.57057798740853
"9441","delta (RU) expan","chr5",90003594,90003594,0.658122439298384,3.57057798740853
"9442","delta (RU) expan","chr5",90012727,90012727,0.788403634421772,3.57057798740853
"9443","delta (RU) expan","chr5",90371405,90371405,0.788403634421217,3.57057798740853
"9444","delta (RU) expan","chr5",90373324,90373324,0.588804069944172,3.57057798740853
"9445","delta (RU) expan","chr5",90404862,90404862,0.558989886672541,3.57057798740853
"9446","delta (RU) expan","chr5",90496246,90496246,0.55835335868413,3.57057798740853
"9447","delta (RU) expan","chr5",90797566,90797566,0.558353358683612,3.57057798740853
"9448","delta (RU) expan","chr5",91093119,91093119,0.557729294087819,3.57057798740853
"9449","delta (RU) expan","chr5",91141904,91141904,0.718434409552494,3.57057798740853
"9450","delta (RU) expan","chr5",91314266,91314266,0.717709325019093,3.57057798740853
"9451","delta (RU) expan","chr5",91475463,91475463,0.7177093250185,3.57057798740853
"9452","delta (RU) expan","chr5",91626380,91626380,0.747277422778346,3.57057798740853
"9453","delta (RU) expan","chr5",91750765,91750765,0.809964539766295,3.57057798740853
"9454","delta (RU) expan","chr5",92362079,92362079,0.809964539815853,3.57057798740853
"9455","delta (RU) expan","chr5",92837834,92837834,0.809965041607135,3.57057798740853
"9456","delta (RU) expan","chr5",93156985,93156985,0.661032548329533,3.57057798740853
"9457","delta (RU) expan","chr5",93725627,93725627,0.678852991809142,3.57057798740853
"9458","delta (RU) expan","chr5",96340712,96340712,0.678853053945639,3.57057798740853
"9459","delta (RU) expan","chr5",96638828,96638828,0.679447144418123,3.57057798740853
"9460","delta (RU) expan","chr5",97046401,97046401,0.679447201107988,3.57057798740853
"9461","delta (RU) expan","chr5",97382490,97382490,0.463685748693181,3.57057798740853
"9462","delta (RU) expan","chr5",97510356,97510356,0.46368574869265,3.57057798740853
"9463","delta (RU) expan","chr5",97810460,97810460,0.53655423620795,3.57057798740853
"9464","delta (RU) expan","chr5",98089936,98089936,0.531520885602008,3.57057798740853
"9465","delta (RU) expan","chr5",99299507,99299507,0.397689713248958,3.57057798740853
"9466","delta (RU) expan","chr5",99691314,99691314,0.397689713248415,3.57057798740853
"9467","delta (RU) expan","chr5",100048615,100048615,0.32692894123545,3.57057798740853
"9468","delta (RU) expan","chr5",100105799,100105799,0.326928941234944,3.57057798740853
"9469","delta (RU) expan","chr5",100164242,100164242,0.444636030982014,3.57057798740853
"9470","delta (RU) expan","chr5",100212803,100212803,0.444636030981434,3.57057798740853
"9471","delta (RU) expan","chr5",100556961,100556961,0.444636030980829,3.57057798740853
"9472","delta (RU) expan","chr5",100846762,100846762,0.443879983394223,3.57057798740853
"9473","delta (RU) expan","chr5",101321031,101321031,0.443879983393631,3.57057798740853
"9474","delta (RU) expan","chr5",101490500,101490500,0.495692401989543,3.57057798740853
"9475","delta (RU) expan","chr5",101569177,101569177,0.495692401988876,3.57057798740853
"9476","delta (RU) expan","chr5",102108242,102108242,0.206245940499144,3.57057798740853
"9477","delta (RU) expan","chr5",102623974,102623974,0.347327868603693,3.57057798740853
"9478","delta (RU) expan","chr5",102633825,102633825,0.347327868602853,3.57057798740853
"9479","delta (RU) expan","chr5",102666134,102666134,0.345155254878795,3.57057798740853
"9480","delta (RU) expan","chr5",102801101,102801101,0.345155254855688,3.57057798740853
"9481","delta (RU) expan","chr5",103012832,103012832,0.287364567203349,3.57057798740853
"9482","delta (RU) expan","chr5",103116821,103116821,0.257410755998989,3.57057798740853
"9483","delta (RU) expan","chr5",103266998,103266998,0.364910256637643,3.57057798740853
"9484","delta (RU) expan","chr5",103391744,103391744,0.364910143710842,3.57057798740853
"9485","delta (RU) expan","chr5",103422401,103422401,0.316265473726354,3.57057798740853
"9486","delta (RU) expan","chr5",103438880,103438880,0.316265473725539,3.57057798740853
"9487","delta (RU) expan","chr5",103597879,103597879,0.315243560885881,3.57057798740853
"9488","delta (RU) expan","chr5",103928963,103928963,0.315243560885078,3.57057798740853
"9489","delta (RU) expan","chr5",104057068,104057068,0.315243560884276,3.57057798740853
"9490","delta (RU) expan","chr5",104082984,104082984,0.315243560883449,3.57057798740853
"9491","delta (RU) expan","chr5",104085860,104085860,0.286032331934581,3.57057798740853
"9492","delta (RU) expan","chr5",104143745,104143745,0.283088073895157,3.57057798740853
"9493","delta (RU) expan","chr5",104241672,104241672,0.282118835783951,3.57057798740853
"9494","delta (RU) expan","chr5",105400321,105400321,0.282118835783185,3.57057798740853
"9495","delta (RU) expan","chr5",105772138,105772138,0.281145761112193,3.57057798740853
"9496","delta (RU) expan","chr5",106040417,106040417,0.133069108125208,3.57057798740853
"9497","delta (RU) expan","chr5",106334718,106334718,0.133069108124714,3.57057798740853
"9498","delta (RU) expan","chr5",106340463,106340463,0.132415621039717,3.57057798740853
"9499","delta (RU) expan","chr5",106440261,106440261,0.132415621039187,3.57057798740853
"9500","delta (RU) expan","chr5",106491449,106491449,0.131308024545982,3.57057798740853
"9501","delta (RU) expan","chr5",106795083,106795083,0.131308024522888,3.57057798740853
"9502","delta (RU) expan","chr5",106818409,106818409,0.0892460373491435,3.57057798740853
"9503","delta (RU) expan","chr5",107015887,107015887,0.0892461639226502,3.57057798740853
"9504","delta (RU) expan","chr5",107072667,107072667,0.137624173006175,3.57057798740853
"9505","delta (RU) expan","chr5",107134873,107134873,0.137624173006385,3.57057798740853
"9506","delta (RU) expan","chr5",107194375,107194375,0.138118545843391,3.57057798740853
"9507","delta (RU) expan","chr5",107692005,107692005,0.138118545843576,3.57057798740853
"9508","delta (RU) expan","chr5",107694671,107694671,0.138339262002796,3.57057798740853
"9509","delta (RU) expan","chr5",108065036,108065036,0.138339262002968,3.57057798740853
"9510","delta (RU) expan","chr5",108213392,108213392,0.138542703842537,3.57057798740853
"9511","delta (RU) expan","chr5",108224022,108224022,0.13854291139795,3.57057798740853
"9512","delta (RU) expan","chr5",108674384,108674384,0.0389097785196134,3.57057798740853
"9513","delta (RU) expan","chr5",108787851,108787851,0.0390248145902131,3.57057798740853
"9514","delta (RU) expan","chr5",110330894,110330894,0.039031358106835,3.57057798740853
"9515","delta (RU) expan","chr5",110385941,110385941,0.0630789219809905,3.57057798740853
"9516","delta (RU) expan","chr5",110391993,110391993,0.0630789219810522,3.57057798740853
"9517","delta (RU) expan","chr5",110515858,110515858,0.0702480896125761,3.57057798740853
"9518","delta (RU) expan","chr5",110541262,110541262,0.0702480896126378,3.57057798740853
"9519","delta (RU) expan","chr5",110582881,110582881,0.0703147847281944,3.57057798740853
"9520","delta (RU) expan","chr5",111216249,111216249,0.0703147847282562,3.57057798740853
"9521","delta (RU) expan","chr5",111290055,111290055,0.0959787448952951,3.57057798740853
"9522","delta (RU) expan","chr5",111349496,111349496,0.0959787448953321,3.57057798740853
"9523","delta (RU) expan","chr5",111634020,111634020,0.0353825472492453,3.57057798740853
"9524","delta (RU) expan","chr5",111686716,111686716,0.117076593804016,3.57057798740853
"9525","delta (RU) expan","chr5",112316747,112316747,0.117076593804016,3.57057798740853
"9526","delta (RU) expan","chr5",112336086,112336086,0.117030461099475,3.57057798740853
"9527","delta (RU) expan","chr5",112761429,112761429,0.117030461099451,3.57057798740853
"9528","delta (RU) expan","chr5",112796209,112796209,0.236122569520959,3.57057798740853
"9529","delta (RU) expan","chr5",112825928,112825928,0.23612256952086,3.57057798740853
"9530","delta (RU) expan","chr5",112976177,112976177,0.281917686927626,3.57057798740853
"9531","delta (RU) expan","chr5",113314067,113314067,0.281917686927466,3.57057798740853
"9532","delta (RU) expan","chr5",113315727,113315727,0.281694488950577,3.57057798740853
"9533","delta (RU) expan","chr5",113325408,113325408,0.281694488950379,3.57057798740853
"9534","delta (RU) expan","chr5",113382626,113382626,0.230851813760775,3.57057798740853
"9535","delta (RU) expan","chr5",114542922,114542922,0.230851598633888,3.57057798740853
"9536","delta (RU) expan","chr5",114599325,114599325,0.147963380633181,3.57057798740853
"9537","delta (RU) expan","chr5",114873817,114873817,0.147963380633626,3.57057798740853
"9538","delta (RU) expan","chr5",115434347,115434347,0.227474212391909,3.57057798740853
"9539","delta (RU) expan","chr5",116412592,116412592,0.227474895581266,3.57057798740853
"9540","delta (RU) expan","chr5",116412853,116412853,0.525749822864255,3.57057798740853
"9541","delta (RU) expan","chr5",116519554,116519554,0.525749822863144,3.57057798740853
"9542","delta (RU) expan","chr5",116555930,116555930,0.66933871395628,3.57057798740853
"9543","delta (RU) expan","chr5",116637866,116637866,0.669338713954898,3.57057798740853
"9544","delta (RU) expan","chr5",116661994,116661994,0.534014577834929,3.57057798740853
"9545","delta (RU) expan","chr5",117549618,117549618,0.534014033277832,3.57057798740853
"9546","delta (RU) expan","chr5",117567679,117567679,0.463106594026394,3.57057798740853
"9547","delta (RU) expan","chr5",117716928,117716928,0.463106594025246,3.57057798740853
"9548","delta (RU) expan","chr5",117753021,117753021,0.461630216693961,3.57057798740853
"9549","delta (RU) expan","chr5",117762446,117762446,0.374550831950795,3.57057798740853
"9550","delta (RU) expan","chr5",117781936,117781936,0.374550831887979,3.57057798740853
"9551","delta (RU) expan","chr5",117782832,117782832,0.374550258891597,3.57057798740853
"9552","delta (RU) expan","chr5",117789650,117789650,0.149250358947376,3.57057798740853
"9553","delta (RU) expan","chr5",117791718,117791718,0.193216492180509,3.57057798740853
"9554","delta (RU) expan","chr5",117810543,117810543,0.18080413295205,3.57057798740853
"9555","delta (RU) expan","chr5",117856380,117856380,0.180804132948853,3.57057798740853
"9556","delta (RU) expan","chr5",117856810,117856810,0.172725742674458,3.57057798740853
"9557","delta (RU) expan","chr5",117878402,117878402,0.17272574267131,3.57057798740853
"9558","delta (RU) expan","chr5",118731440,118731440,0.168756722051358,3.57057798740853
"9559","delta (RU) expan","chr5",118917989,118917989,0.317301809449626,3.57057798740853
"9560","delta (RU) expan","chr5",118918193,118918193,0.289413956701904,3.57057798740853
"9561","delta (RU) expan","chr5",119055576,119055576,0.289413956697621,3.57057798740853
"9562","delta (RU) expan","chr5",119058415,119058415,0.281225600414674,3.57057798740853
"9563","delta (RU) expan","chr5",119506072,119506072,0.281225600410416,3.57057798740853
"9564","delta (RU) expan","chr5",119595395,119595395,0.139226117817621,3.57057798740853
"9565","delta (RU) expan","chr5",120041032,120041032,0.139225382313009,3.57057798740853
"9566","delta (RU) expan","chr5",120266317,120266317,0.139225382236504,3.57057798740853
"9567","delta (RU) expan","chr5",123159360,123159360,0.159594552180996,3.57057798740853
"9568","delta (RU) expan","chr5",123165952,123165952,0.159200137907004,3.57057798740853
"9569","delta (RU) expan","chr5",124584256,124584256,0.159200137906955,3.57057798740853
"9570","delta (RU) expan","chr5",124808909,124808909,0.25048371455856,3.57057798740853
"9571","delta (RU) expan","chr5",125143159,125143159,0.250483714558511,3.57057798740853
"9572","delta (RU) expan","chr5",125351290,125351290,0.151984460059244,3.57057798740853
"9573","delta (RU) expan","chr5",125691704,125691704,0.151984278354905,3.57057798740853
"9574","delta (RU) expan","chr5",125699278,125699278,0.102790913958258,3.57057798740853
"9575","delta (RU) expan","chr5",126380408,126380408,0.102790913958209,3.57057798740853
"9576","delta (RU) expan","chr5",126412741,126412741,0.186160038423495,3.57057798740853
"9577","delta (RU) expan","chr5",126413156,126413156,0.186095615606053,3.57057798740853
"9578","delta (RU) expan","chr5",126599259,126599259,0.186095615605966,3.57057798740853
"9579","delta (RU) expan","chr5",126677633,126677633,0.0731109672888818,3.57057798740853
"9580","delta (RU) expan","chr5",126683625,126683625,0.0731109673070142,3.57057798740853
"9581","delta (RU) expan","chr5",126879976,126879976,0.0731111491046573,3.57057798740853
"9582","delta (RU) expan","chr5",126889866,126889866,0.150996758313306,3.57057798740853
"9583","delta (RU) expan","chr5",127256920,127256920,0.150996758313244,3.57057798740853
"9584","delta (RU) expan","chr5",127267043,127267043,0.150910775650122,3.57057798740853
"9585","delta (RU) expan","chr5",127316571,127316571,0.15091077565006,3.57057798740853
"9586","delta (RU) expan","chr5",127462248,127462248,0.110464630579122,3.57057798740853
"9587","delta (RU) expan","chr5",127529903,127529903,0.110464630579061,3.57057798740853
"9588","delta (RU) expan","chr5",127562878,127562878,0.133059238530854,3.57057798740853
"9589","delta (RU) expan","chr5",127617133,127617133,0.132829807245856,3.57057798740853
"9590","delta (RU) expan","chr5",127692712,127692712,0.132829807245794,3.57057798740853
"9591","delta (RU) expan","chr5",127781724,127781724,0.114246283554363,3.57057798740853
"9592","delta (RU) expan","chr5",127842092,127842092,0.114246868043208,3.57057798740853
"9593","delta (RU) expan","chr5",127925723,127925723,0.105143488980316,3.57057798740853
"9594","delta (RU) expan","chr5",128092134,128092134,0.105143446872168,3.57057798740853
"9595","delta (RU) expan","chr5",128342340,128342340,0.109674278553836,3.57057798740853
"9596","delta (RU) expan","chr5",128371150,128371150,0.109674278549565,3.57057798740853
"9597","delta (RU) expan","chr5",130333020,130333020,0.289790429864515,3.57057798740853
"9598","delta (RU) expan","chr5",130340522,130340522,0.298911321227895,3.57057798740853
"9599","delta (RU) expan","chr5",130410997,130410997,0.386095811655054,3.57057798740853
"9600","delta (RU) expan","chr5",130610674,130610674,0.386188624457583,3.57057798740853
"9601","delta (RU) expan","chr5",131541036,131541036,0.84731059258749,3.57057798740853
"9602","delta (RU) expan","chr5",132029879,132029879,0.847310592512355,3.57057798740853
"9603","delta (RU) expan","chr5",132038169,132038169,0.849318375122276,3.57057798740853
"9604","delta (RU) expan","chr5",132056349,132056349,0.660394294987971,3.57057798740853
"9605","delta (RU) expan","chr5",132070120,132070120,0.62650840069484,3.57057798740853
"9606","delta (RU) expan","chr5",132558558,132558558,0.6265084006822,3.57057798740853
"9607","delta (RU) expan","chr5",133062784,133062784,0.626508260663568,3.57057798740853
"9608","delta (RU) expan","chr5",133911105,133911105,0.368225044010332,3.57057798740853
"9609","delta (RU) expan","chr5",135871035,135871035,0.36822503783186,3.57057798740853
"9610","delta (RU) expan","chr5",135903240,135903240,0.396592548823452,3.57057798740853
"9611","delta (RU) expan","chr5",135939720,135939720,0.396592548826229,3.57057798740853
"9612","delta (RU) expan","chr5",136015018,136015018,0.264810181120549,3.57057798740853
"9613","delta (RU) expan","chr5",136026776,136026776,0.273650582445147,3.57057798740853
"9614","delta (RU) expan","chr5",136225513,136225513,0.273650582447505,3.57057798740853
"9615","delta (RU) expan","chr5",136250579,136250579,0.279540383499114,3.57057798740853
"9616","delta (RU) expan","chr5",136951294,136951294,0.279540383501459,3.57057798740853
"9617","delta (RU) expan","chr5",137003596,137003596,0.305059606178719,3.57057798740853
"9618","delta (RU) expan","chr5",137005606,137005606,0.305213572134097,3.57057798740853
"9619","delta (RU) expan","chr5",137010795,137010795,0.325520994719523,3.57057798740853
"9620","delta (RU) expan","chr5",137054375,137054375,0.325520994722053,3.57057798740853
"9621","delta (RU) expan","chr5",137067911,137067911,0.328728576621086,3.57057798740853
"9622","delta (RU) expan","chr5",137125241,137125241,0.272196077624143,3.57057798740853
"9623","delta (RU) expan","chr5",137428996,137428996,0.272196077626452,3.57057798740853
"9624","delta (RU) expan","chr5",137893580,137893580,0.110538649536027,3.57057798740853
"9625","delta (RU) expan","chr5",137896620,137896620,0.112425235270037,3.57057798740853
"9626","delta (RU) expan","chr5",137914078,137914078,0.114352239788648,3.57057798740853
"9627","delta (RU) expan","chr5",138087783,138087783,0.114352239790178,3.57057798740853
"9628","delta (RU) expan","chr5",138199933,138199933,0.192922537709088,3.57057798740853
"9629","delta (RU) expan","chr5",138657094,138657094,0.192922537689894,3.57057798740853
"9630","delta (RU) expan","chr5",139342498,139342498,0.000208967617646396,3.57057798740853
"9631","delta (RU) expan","chr5",139494734,139494734,0.000379023167521479,3.57057798740853
"9632","delta (RU) expan","chr5",139505838,139505838,0.0183096518925841,3.57057798740853
"9633","delta (RU) expan","chr5",139520999,139520999,0.00115318059388042,3.57057798740853
"9634","delta (RU) expan","chr5",139527586,139527586,0.0142560909378144,3.57057798740853
"9635","delta (RU) expan","chr5",140457306,140457306,0.0142562488621656,3.57057798740853
"9636","delta (RU) expan","chr5",141010743,141010743,0.137514694864473,3.57057798740853
"9637","delta (RU) expan","chr5",141222149,141222149,0.210214670342019,3.57057798740853
"9638","delta (RU) expan","chr5",141385871,141385871,0.210214670342229,3.57057798740853
"9639","delta (RU) expan","chr5",141387460,141387460,0.211064207726609,3.57057798740853
"9640","delta (RU) expan","chr5",141606227,141606227,0.212021484097171,3.57057798740853
"9641","delta (RU) expan","chr5",142064326,142064326,0.0489652428253684,3.57057798740853
"9642","delta (RU) expan","chr5",142116737,142116737,0.0498665056724983,3.57057798740853
"9643","delta (RU) expan","chr5",142210229,142210229,0.049866505672597,3.57057798740853
"9644","delta (RU) expan","chr5",142493619,142493619,0.0785349095608265,3.57057798740853
"9645","delta (RU) expan","chr5",142568306,142568306,0.0785349095609622,3.57057798740853
"9646","delta (RU) expan","chr5",142834598,142834598,0.116317351802279,3.57057798740853
"9647","delta (RU) expan","chr5",142864703,142864703,0.116526918270097,3.57057798740853
"9648","delta (RU) expan","chr5",142898718,142898718,0.251440021597435,3.57057798740853
"9649","delta (RU) expan","chr5",143020572,143020572,0.251440021597682,3.57057798740853
"9650","delta (RU) expan","chr5",143032312,143032312,0.362801393557382,3.57057798740853
"9651","delta (RU) expan","chr5",143116852,143116852,0.362801393557641,3.57057798740853
"9652","delta (RU) expan","chr5",143159090,143159090,0.366764301942109,3.57057798740853
"9653","delta (RU) expan","chr5",143513448,143513448,0.0556428030884227,3.57057798740853
"9654","delta (RU) expan","chr5",143613048,143613048,0.0817075388824625,3.57057798740853
"9655","delta (RU) expan","chr5",144329217,144329217,0.081707538882623,3.57057798740853
"9656","delta (RU) expan","chr5",144397001,144397001,0.0810420974460946,3.57057798740853
"9657","delta (RU) expan","chr5",144401592,144401592,0.0814525073807314,3.57057798740853
"9658","delta (RU) expan","chr5",144434594,144434594,0.0816552544077393,3.57057798740853
"9659","delta (RU) expan","chr5",144439345,144439345,0.0818570834310418,3.57057798740853
"9660","delta (RU) expan","chr5",144449028,144449028,0.0471136934890237,3.57057798740853
"9661","delta (RU) expan","chr5",144449880,144449880,0.0472669013113656,3.57057798740853
"9662","delta (RU) expan","chr5",145090444,145090444,0.0472669013114767,3.57057798740853
"9663","delta (RU) expan","chr5",145154490,145154490,0.0272418101910784,3.57057798740853
"9664","delta (RU) expan","chr5",145877722,145877722,0.0272418101913006,3.57057798740853
"9665","delta (RU) expan","chr5",146638245,146638245,0.0272418101915598,3.57057798740853
"9666","delta (RU) expan","chr5",146674119,146674119,0.0108384321387908,3.57057798740853
"9667","delta (RU) expan","chr5",146679310,146679310,0.0108384321388648,3.57057798740853
"9668","delta (RU) expan","chr5",146682242,146682242,0.0478055935303101,3.57057798740853
"9669","delta (RU) expan","chr5",146723550,146723550,0.0471150338377824,3.57057798740853
"9670","delta (RU) expan","chr5",146952891,146952891,0.0466293515520719,3.57057798740853
"9671","delta (RU) expan","chr5",147106196,147106196,0.0466293515518868,3.57057798740853
"9672","delta (RU) expan","chr5",147248985,147248985,0.139789058874979,3.57057798740853
"9673","delta (RU) expan","chr5",147540113,147540113,0.13978905887467,3.57057798740853
"9674","delta (RU) expan","chr5",150585788,150585788,0.0975563988233535,3.57057798740853
"9675","delta (RU) expan","chr6",3323405,3323405,0.00484849335629577,3.57057798740853
"9676","delta (RU) expan","chr6",3454202,3454202,0.00484849335620936,3.57057798740853
"9677","delta (RU) expan","chr6",3847193,3847193,0.00455702278689938,3.57057798740853
"9678","delta (RU) expan","chr6",4034107,4034107,0.0046187013365555,3.57057798740853
"9679","delta (RU) expan","chr6",4157749,4157749,0.00532277980245415,3.57057798740853
"9680","delta (RU) expan","chr6",4327681,4327681,0.0083356045073206,3.57057798740853
"9681","delta (RU) expan","chr6",5142233,5142233,0.00833560450730826,3.57057798740853
"9682","delta (RU) expan","chr6",5299556,5299556,0.098586763038001,3.57057798740853
"9683","delta (RU) expan","chr6",5431716,5431716,0.0985849230691637,3.57057798740853
"9684","delta (RU) expan","chr6",5526215,5526215,0.240987536673183,3.57057798740853
"9685","delta (RU) expan","chr6",6060085,6060085,0.240987536672837,3.57057798740853
"9686","delta (RU) expan","chr6",6233941,6233941,0.118122126529014,3.57057798740853
"9687","delta (RU) expan","chr6",7955563,7955563,0.0329780509330749,3.57057798740853
"9688","delta (RU) expan","chr6",8006720,8006720,0.0329780509329885,3.57057798740853
"9689","delta (RU) expan","chr6",8014242,8014242,0.0328664052913192,3.57057798740853
"9690","delta (RU) expan","chr6",8317663,8317663,0.0328664052912452,3.57057798740853
"9691","delta (RU) expan","chr6",8493176,8493176,0.00836328710337569,3.57057798740853
"9692","delta (RU) expan","chr6",8497401,8497401,0.00700719095076852,3.57057798740853
"9693","delta (RU) expan","chr6",9158020,9158020,0.00700718098471417,3.57057798740853
"9694","delta (RU) expan","chr6",9348282,9348282,0.00949032195251978,3.57057798740853
"9695","delta (RU) expan","chr6",9476769,9476769,0.0094903219525815,3.57057798740853
"9696","delta (RU) expan","chr6",9744878,9744878,0.00576463858934285,3.57057798740853
"9697","delta (RU) expan","chr6",10783841,10783841,0.0057646386024145,3.57057798740853
"9698","delta (RU) expan","chr6",10864955,10864955,0.00565687912382,3.57057798740853
"9699","delta (RU) expan","chr6",11365437,11365437,0.00565687911405637,3.57057798740853
"9700","delta (RU) expan","chr6",11762185,11762185,0.0497947841731321,3.57057798740853
"9701","delta (RU) expan","chr6",12782055,12782055,0.0497949670409843,3.57057798740853
"9702","delta (RU) expan","chr6",12796975,12796975,0.137392356507901,3.57057798740853
"9703","delta (RU) expan","chr6",12978399,12978399,0.137392356507605,3.57057798740853
"9704","delta (RU) expan","chr6",14360522,14360522,0.348046152264473,3.57057798740853
"9705","delta (RU) expan","chr6",15421102,15421102,0.416487517162371,3.57057798740853
"9706","delta (RU) expan","chr6",16056743,16056743,0.568183011165362,3.57057798740853
"9707","delta (RU) expan","chr6",16059391,16059391,0.56914412803198,3.57057798740853
"9708","delta (RU) expan","chr6",16061005,16061005,0.570210547999686,3.57057798740853
"9709","delta (RU) expan","chr6",16390737,16390737,0.759676106689456,3.57057798740853
"9710","delta (RU) expan","chr6",16974299,16974299,0.759676050329901,3.57057798740853
"9711","delta (RU) expan","chr6",16982017,16982017,0.750828237011785,3.57057798740853
"9712","delta (RU) expan","chr6",17265085,17265085,0.750828237012192,3.57057798740853
"9713","delta (RU) expan","chr6",17551062,17551062,0.929699005690153,3.57057798740853
"9714","delta (RU) expan","chr6",17553096,17553096,0.929699005666737,3.57057798740853
"9715","delta (RU) expan","chr6",17573256,17573256,0.899995085360503,3.57057798740853
"9716","delta (RU) expan","chr6",17575714,17575714,0.765211998422829,3.57057798740853
"9717","delta (RU) expan","chr6",17630009,17630009,0.765211998400858,3.57057798740853
"9718","delta (RU) expan","chr6",17669445,17669445,0.852397450144313,3.57057798740853
"9719","delta (RU) expan","chr6",17712977,17712977,0.852397450120601,3.57057798740853
"9720","delta (RU) expan","chr6",17723652,17723652,0.822368000854508,3.57057798740853
"9721","delta (RU) expan","chr6",17927864,17927864,0.822368000830858,3.57057798740853
"9722","delta (RU) expan","chr6",17968269,17968269,0.792484958190287,3.57057798740853
"9723","delta (RU) expan","chr6",17972618,17972618,0.866428766245815,3.57057798740853
"9724","delta (RU) expan","chr6",18110893,18110893,0.834702283336114,3.57057798740853
"9725","delta (RU) expan","chr6",18399977,18399977,0.834702283291357,3.57057798740853
"9726","delta (RU) expan","chr6",19029579,19029579,0.834702085169578,3.57057798740853
"9727","delta (RU) expan","chr6",22087075,22087075,0.419134779008971,3.57057798740853
"9728","delta (RU) expan","chr6",23242013,23242013,0.0633018991639816,3.57057798740853
"9729","delta (RU) expan","chr6",23372761,23372761,0.138876870044348,3.57057798740853
"9730","delta (RU) expan","chr6",24103390,24103390,0.138876964535738,3.57057798740853
"9731","delta (RU) expan","chr6",24108037,24108037,0.21858997740794,3.57057798740853
"9732","delta (RU) expan","chr6",24177768,24177768,0.218589977411409,3.57057798740853
"9733","delta (RU) expan","chr6",24222170,24222170,0.241197601972953,3.57057798740853
"9734","delta (RU) expan","chr6",24401570,24401570,0.241349932896886,3.57057798740853
"9735","delta (RU) expan","chr6",24418897,24418897,0.245933748667083,3.57057798740853
"9736","delta (RU) expan","chr6",24440604,24440604,0.245933748670712,3.57057798740853
"9737","delta (RU) expan","chr6",24567625,24567625,0.266666385632063,3.57057798740853
"9738","delta (RU) expan","chr6",24647971,24647971,0.270825549066501,3.57057798740853
"9739","delta (RU) expan","chr6",25193594,25193594,0.270825549070279,3.57057798740853
"9740","delta (RU) expan","chr6",25193652,25193652,0.275635760015142,3.57057798740853
"9741","delta (RU) expan","chr6",25219884,25219884,0.275635760018968,3.57057798740853
"9742","delta (RU) expan","chr6",25228330,25228330,0.274173713902321,3.57057798740853
"9743","delta (RU) expan","chr6",25280499,25280499,0.283891796113533,3.57057798740853
"9744","delta (RU) expan","chr6",25286013,25286013,0.283891796117385,3.57057798740853
"9745","delta (RU) expan","chr6",25703132,25703132,0.288781417195878,3.57057798740853
"9746","delta (RU) expan","chr6",25921617,25921617,0.288781417199791,3.57057798740853
"9747","delta (RU) expan","chr6",28240792,28240792,1.053475570016,3.57057798740853
"9748","delta (RU) expan","chr6",28715963,28715963,0.743861993283342,3.57057798740853
"9749","delta (RU) expan","chr6",29070749,29070749,0.808533940900345,3.57057798740853
"9750","delta (RU) expan","chr6",29753889,29753889,0.808533940905863,3.57057798740853
"9751","delta (RU) expan","chr6",29887367,29887367,0.785412214335315,3.57057798740853
"9752","delta (RU) expan","chr6",29961049,29961049,0.785412214340734,3.57057798740853
"9753","delta (RU) expan","chr6",30007442,30007442,0.79228830857646,3.57057798740853
"9754","delta (RU) expan","chr6",30275370,30275370,0.792288308581891,3.57057798740853
"9755","delta (RU) expan","chr6",30922499,30922499,0.739161111632086,3.57057798740853
"9756","delta (RU) expan","chr6",31426693,31426693,0.47168661639331,3.57057798740853
"9757","delta (RU) expan","chr6",32122366,32122366,0.471686848610708,3.57057798740853
