"","epoch_grp","chr","pos","end","LOD","lod_thresh"
"11807","2","chr11",59006465,59006465,0.799157592540852,4.35027690706076
"11808","2","chr11",59011633,59011633,0.799157592540852,4.35027690706076
"11809","2","chr11",59019724,59019724,0.799157592540852,4.35027690706076
"11810","2","chr11",59118118,59118118,0.799157592540704,4.35027690706076
"11811","2","chr11",59229355,59229355,0.799157592540714,4.35027690706076
"11812","2","chr11",59237260,59237260,0.799157592540714,4.35027690706076
"11813","2","chr11",61324742,61324742,0.799157592540852,4.35027690706076
"11814","2","chr11",62251912,62251912,0.799157592540852,4.35027690706076
"11815","2","chr11",62345896,62345896,0.799157592540849,4.35027690706076
"11816","2","chr11",62394825,62394825,0.799157592540849,4.35027690706076
"11817","2","chr11",62743698,62743698,0.799157592540852,4.35027690706076
"11818","2","chr11",62923355,62923355,0.799157592540852,4.35027690706076
"11819","2","chr11",63073481,63073481,0.799157592540852,4.35027690706076
"11820","2","chr11",63096961,63096961,0.799157592540852,4.35027690706076
"11821","2","chr11",63219871,63219871,0.799157592540852,4.35027690706076
"11822","2","chr11",63300982,63300982,0.799157592540861,4.35027690706076
"11823","2","chr11",64680151,64680151,0.596791549767628,4.35027690706076
"11824","2","chr11",65756786,65756786,0.595845972562013,4.35027690706076
"11825","2","chr11",66889756,66889756,0.595845972562013,4.35027690706076
"11826","2","chr11",67001653,67001653,0.595845972561675,4.35027690706076
"11827","2","chr11",67277099,67277099,0.595845972561675,4.35027690706076
"11828","2","chr11",67328976,67328976,0.595845972561675,4.35027690706076
"11829","2","chr11",67369407,67369407,0.595845972561675,4.35027690706076
"11830","2","chr11",67378918,67378918,0.595845972561675,4.35027690706076
"11831","2","chr11",67745358,67745358,0.595845972561675,4.35027690706076
"11832","2","chr11",68147546,68147546,0.595845972561675,4.35027690706076
"11833","2","chr11",68422540,68422540,0.595845972561675,4.35027690706076
"11834","2","chr11",68646755,68646755,0.595845972561675,4.35027690706076
"11835","2","chr11",68694171,68694171,0.595845972561675,4.35027690706076
"11836","2","chr11",69046871,69046871,0.595845972561675,4.35027690706076
"11837","2","chr11",69109066,69109066,0.595845972561675,4.35027690706076
"11838","2","chr11",69143964,69143964,0.595845972561675,4.35027690706076
"11839","2","chr11",69248877,69248877,0.595845972561675,4.35027690706076
"11840","2","chr11",69563197,69563197,0.595845972561675,4.35027690706076
"11841","2","chr11",69601909,69601909,0.595845972561675,4.35027690706076
"11842","2","chr11",70519944,70519944,0.595845972561675,4.35027690706076
"11843","2","chr11",70557731,70557731,0.595845972561675,4.35027690706076
"11844","2","chr11",70607583,70607583,0.595845972561675,4.35027690706076
"11845","2","chr11",70629677,70629677,0.595845972561675,4.35027690706076
"11846","2","chr11",71318064,71318064,0.595845972561675,4.35027690706076
"11847","2","chr11",71339883,71339883,0.595845972561675,4.35027690706076
"11848","2","chr11",71585288,71585288,0.595845972561675,4.35027690706076
"11849","2","chr11",71730317,71730317,0.595845972561675,4.35027690706076
"11850","2","chr11",72479338,72479338,0.595845972561675,4.35027690706076
"11851","2","chr11",72494723,72494723,0.595845972561675,4.35027690706076
"11852","2","chr11",72670820,72670820,0.595845972561675,4.35027690706076
"11853","2","chr11",72672817,72672817,0.595845972561675,4.35027690706076
"11854","2","chr11",73168735,73168735,0.595845972561675,4.35027690706076
"11855","2","chr11",73268056,73268056,0.595845972561675,4.35027690706076
"11856","2","chr11",73642773,73642773,0.595845972561675,4.35027690706076
"11857","2","chr11",74110267,74110267,0.595845972561675,4.35027690706076
"11858","2","chr11",74536422,74536422,0.595845972561675,4.35027690706076
"11859","2","chr11",74662199,74662199,0.595845972561675,4.35027690706076
"11860","2","chr11",75309329,75309329,0.595845972561675,4.35027690706076
"11861","2","chr11",75563860,75563860,0.595845972561675,4.35027690706076
"11862","2","chr11",76169847,76169847,0.595845972561675,4.35027690706076
"11863","2","chr11",76595153,76595153,0.595845972561675,4.35027690706076
"11864","2","chr11",76607143,76607143,0.595845972561675,4.35027690706076
"11865","2","chr11",76923471,76923471,0.595845972561675,4.35027690706076
"11866","2","chr11",77010556,77010556,0.595845972561675,4.35027690706076
"11867","2","chr11",77022370,77022370,0.595845972561675,4.35027690706076
"11868","2","chr11",79252230,79252230,0.595845976301903,4.35027690706076
"11869","2","chr11",79547199,79547199,0.595845976301912,4.35027690706076
"11870","2","chr11",80040287,80040287,0.595845976301879,4.35027690706076
"11871","2","chr11",80635547,80635547,0.289448348147637,4.35027690706076
"11872","2","chr11",82178599,82178599,0.288359661624362,4.35027690706076
"11873","2","chr11",82187018,82187018,0.288359542473646,4.35027690706076
"11874","2","chr11",82728183,82728183,0.288359542473646,4.35027690706076
"11875","2","chr11",83064807,83064807,0.288359542473547,4.35027690706076
"11876","2","chr11",83483859,83483859,0.288359540548261,4.35027690706076
"11877","2","chr11",83584182,83584182,0.288357317225951,4.35027690706076
"11878","2","chr11",83586335,83586335,0.00315944347124169,4.35027690706076
"11879","2","chr11",83708434,83708434,0.00316150289330176,4.35027690706076
"11880","2","chr11",85515596,85515596,0.00316150289330176,4.35027690706076
"11881","2","chr11",85945199,85945199,0.00316150289332182,4.35027690706076
"11882","2","chr11",87363733,87363733,0.00316150289332182,4.35027690706076
"11883","2","chr11",87748713,87748713,0.00316150289332182,4.35027690706076
"11884","2","chr11",88483286,88483286,0.00316150289332182,4.35027690706076
"11885","2","chr11",88503854,88503854,0.00316150289332182,4.35027690706076
"11886","2","chr11",88511631,88511631,0.00316150289332182,4.35027690706076
"11887","2","chr11",88617478,88617478,0.00316150289332182,4.35027690706076
"11888","2","chr11",88657898,88657898,0.00316150289332182,4.35027690706076
"11889","2","chr11",88661620,88661620,0.00316150289332182,4.35027690706076
"11890","2","chr11",88927026,88927026,0.00316150289332182,4.35027690706076
"11891","2","chr11",88933542,88933542,0.00316150289332182,4.35027690706076
"11892","2","chr11",89075965,89075965,0.00316150289332182,4.35027690706076
"11893","2","chr11",89502121,89502121,0.00316150289332182,4.35027690706076
"11894","2","chr11",89540725,89540725,0.00316150289332182,4.35027690706076
"11895","2","chr11",89551890,89551890,0.00316150289332182,4.35027690706076
"11896","2","chr11",89612498,89612498,0.00316150289332182,4.35027690706076
"11897","2","chr11",89674295,89674295,0.00316150289332336,4.35027690706076
"11898","2","chr11",89737113,89737113,0.00316150289332336,4.35027690706076
"11899","2","chr11",89751423,89751423,0.00316153159089719,4.35027690706076
"11900","2","chr11",89984597,89984597,0.00316142923990932,4.35027690706076
"11901","2","chr11",90077598,90077598,0.00316135731567252,4.35027690706076
"11902","2","chr11",90127646,90127646,0.00316150289332182,4.35027690706076
"11903","2","chr11",90543024,90543024,0.00316150289332182,4.35027690706076
"11904","2","chr11",90546094,90546094,0.00316150289332182,4.35027690706076
"11905","2","chr11",90565731,90565731,0.00316150289332182,4.35027690706076
"11906","2","chr11",90637106,90637106,0.00316150289332182,4.35027690706076
"11907","2","chr11",90722636,90722636,0.00316150289332182,4.35027690706076
"11908","2","chr11",90754595,90754595,0.00316150289332182,4.35027690706076
"11909","2","chr11",90761276,90761276,0.00316150289332182,4.35027690706076
"11910","2","chr11",90803103,90803103,0.00316150289332182,4.35027690706076
"11911","2","chr11",91620675,91620675,0.00316150289332182,4.35027690706076
"11912","2","chr11",92916844,92916844,0.00316150289332182,4.35027690706076
"11913","2","chr11",94638336,94638336,0.00316150289332182,4.35027690706076
"11914","2","chr11",95607558,95607558,0.00316150289332182,4.35027690706076
"11915","2","chr11",95628102,95628102,0.00316150289332182,4.35027690706076
"11916","2","chr11",96383908,96383908,0.00316150289332182,4.35027690706076
"11917","2","chr11",96609418,96609418,0.00316150289332182,4.35027690706076
"11918","2","chr11",96683859,96683859,0.00316150289241844,4.35027690706076
"11919","2","chr11",97026825,97026825,0.00316150289241844,4.35027690706076
"11920","2","chr11",98136016,98136016,0.00089286976904011,4.35027690706076
"11921","2","chr11",98361156,98361156,0.000892869769039339,4.35027690706076
"11922","2","chr11",98846748,98846748,0.414931352111312,4.35027690706076
"11923","2","chr11",98915692,98915692,0.414931352111332,4.35027690706076
"11924","2","chr11",98990976,98990976,0.414931354898962,4.35027690706076
"11925","2","chr11",99646179,99646179,0.41493135489924,4.35027690706076
"11926","2","chr11",99734856,99734856,0.414931354899243,4.35027690706076
"11927","2","chr11",99814258,99814258,0.414931354899243,4.35027690706076
"11928","2","chr11",100357896,100357896,0.414931354899243,4.35027690706076
"11929","2","chr11",100412031,100412031,0.414931354899243,4.35027690706076
"11930","2","chr11",100840973,100840973,0.414931354899243,4.35027690706076
"11931","2","chr11",100929024,100929024,0.41493135489924,4.35027690706076
"11932","2","chr11",101216678,101216678,0.41493135489924,4.35027690706076
"11933","2","chr11",101250880,101250880,0.414931354899243,4.35027690706076
"11934","2","chr11",101372641,101372641,0.414931354899243,4.35027690706076
"11935","2","chr11",101470182,101470182,0.41493135489924,4.35027690706076
"11936","2","chr11",101599023,101599023,0.414931354899243,4.35027690706076
"11937","2","chr11",101825586,101825586,0.414931354899243,4.35027690706076
"11938","2","chr11",101828017,101828017,0.414931354899238,4.35027690706076
"11939","2","chr11",102191308,102191308,0.414931354899238,4.35027690706076
"11940","2","chr11",102252748,102252748,0.41493135489924,4.35027690706076
"11941","2","chr11",102259400,102259400,0.41493135489924,4.35027690706076
"11942","2","chr11",102898915,102898915,0.41493135489924,4.35027690706076
"11943","2","chr11",102910436,102910436,0.414931354899243,4.35027690706076
"11944","2","chr11",103015614,103015614,0.414931354899243,4.35027690706076
"11945","2","chr11",103177521,103177521,0.414931419626842,4.35027690706076
"11946","2","chr11",103419748,103419748,0.41493141962735,4.35027690706076
"11947","2","chr11",103489863,103489863,0.416780053711499,4.35027690706076
"11948","2","chr11",103696895,103696895,0.416780053711957,4.35027690706076
"11949","2","chr11",103717494,103717494,0.418413137880548,4.35027690706076
"11950","2","chr11",103728036,103728036,0.418413137880946,4.35027690706076
"11951","2","chr11",103730073,103730073,0.418906011500611,4.35027690706076
"11952","2","chr11",103950119,103950119,0.418906011500989,4.35027690706076
"11953","2","chr11",103979648,103979648,0.419375409158287,4.35027690706076
"11954","2","chr11",104586266,104586266,0.419375409158648,4.35027690706076
"11955","2","chr11",104670154,104670154,0.419821356302938,4.35027690706076
"11956","2","chr11",104681243,104681243,0.419821356303279,4.35027690706076
"11957","2","chr11",104767589,104767589,0.421386991552725,4.35027690706076
"11958","2","chr11",104911266,104911266,0.421386991552993,4.35027690706076
"11959","2","chr11",104923053,104923053,0.421386991553263,4.35027690706076
"11960","2","chr11",104953294,104953294,0.42138699155353,4.35027690706076
"11961","2","chr11",104978344,104978344,0.422021846922764,4.35027690706076
"11962","2","chr11",105020474,105020474,0.422021846922995,4.35027690706076
"11963","2","chr11",105427480,105427480,0.422303017078238,4.35027690706076
"11964","2","chr11",106040039,106040039,0.422303017078452,4.35027690706076
"11965","2","chr11",106656409,106656409,0.422560906470056,4.35027690706076
"11966","2","chr11",106666300,106666300,0.423008450052245,4.35027690706076
"11967","2","chr11",106796247,106796247,0.423362349932359,4.35027690706076
"11968","2","chr11",107008407,107008407,0.423362349932479,4.35027690706076
"11969","2","chr11",107133182,107133182,0.423503710168965,4.35027690706076
"11970","2","chr11",107411513,107411513,0.423503710169067,4.35027690706076
"11971","2","chr11",107422428,107422428,0.423621869257222,4.35027690706076
"11972","2","chr11",107457184,107457184,0.423621869257306,4.35027690706076
"11973","2","chr11",107742038,107742038,0.423716835013219,4.35027690706076
"11974","2","chr11",107923321,107923321,0.423716835013285,4.35027690706076
"11975","2","chr11",107937080,107937080,0.423841309766917,4.35027690706076
"11976","2","chr11",107937671,107937671,0.423795380959229,4.35027690706076
"11977","2","chr11",107964432,107964432,0.423204256650004,4.35027690706076
"11978","2","chr11",107978639,107978639,0.423204256649866,4.35027690706076
"11979","2","chr11",108231690,108231690,0.42301732079116,4.35027690706076
"11980","2","chr11",108658284,108658284,0.423017320791002,4.35027690706076
"11981","2","chr11",108714240,108714240,0.422807152007986,4.35027690706076
"11982","2","chr11",109420684,109420684,0.422807152007812,4.35027690706076
"11983","2","chr11",109432626,109432626,0.422807152007637,4.35027690706076
"11984","2","chr11",111617903,111617903,0.000892833535990822,4.35027690706076
"11985","2","chr11",112948751,112948751,0.000892833535991593,4.35027690706076
"11986","2","chr11",114671594,114671594,0.419179775864705,4.35027690706076
"11987","2","chr11",115620360,115620360,0.418306426010908,4.35027690706076
"11988","2","chr11",116216977,116216977,0.418306426010652,4.35027690706076
"11989","2","chr11",116327482,116327482,0.417968358064187,4.35027690706076
"11990","2","chr11",116365653,116365653,0.417218283657424,4.35027690706076
"11991","2","chr11",116541583,116541583,0.416809111165501,4.35027690706076
"11992","2","chr11",116957302,116957302,0.416809111165198,4.35027690706076
"11993","2","chr11",116998953,116998953,0.537249944563184,4.35027690706076
"11994","2","chr11",117047189,117047189,0.536477757515627,4.35027690706076
"11995","2","chr11",117128145,117128145,0.536074271162844,4.35027690706076
"11996","2","chr11",117149672,117149672,0.536074271162844,4.35027690706076
"11997","2","chr11",117169857,117169857,0.536074271158805,4.35027690706076
"11998","2","chr11",117246863,117246863,0.536074271158805,4.35027690706076
"11999","2","chr11",117450776,117450776,0.53607427115881,4.35027690706076
"12000","2","chr11",117545132,117545132,0.53607427115881,4.35027690706076
"12001","2","chr11",118132160,118132160,0.53607427115881,4.35027690706076
"12002","2","chr11",118139055,118139055,0.536074271158811,4.35027690706076
"12003","2","chr11",118533955,118533955,0.536074271158811,4.35027690706076
"12004","2","chr11",118979412,118979412,0.53607427115881,4.35027690706076
"12005","2","chr11",119332342,119332342,0.53607427115881,4.35027690706076
"12006","2","chr11",119408952,119408952,0.536074271158805,4.35027690706076
"12007","2","chr11",119412078,119412078,0.536074271158805,4.35027690706076
"12008","2","chr11",119438060,119438060,0.536074271158808,4.35027690706076
"12009","2","chr11",120483493,120483493,0.536074271158808,4.35027690706076
"12010","2","chr11",120568141,120568141,0.536074271158805,4.35027690706076
"12011","2","chr11",120956900,120956900,0.536065422834829,4.35027690706076
"12012","2","chr11",121547989,121547989,0.000891555622696471,4.35027690706076
"12013","2","chr11",121597434,121597434,0.000892863260347362,4.35027690706076
"12014","2","chr12",5593939,5593939,0.0489762612028182,4.35027690706076
"12015","2","chr12",5961128,5961128,0.0489762612028182,4.35027690706076
"12016","2","chr12",7014383,7014383,0.0489762612028182,4.35027690706076
"12017","2","chr12",7990620,7990620,0.0489762612028182,4.35027690706076
"12018","2","chr12",9742519,9742519,0.0489762612028182,4.35027690706076
"12019","2","chr12",9748445,9748445,0.0489762612028182,4.35027690706076
"12020","2","chr12",9864213,9864213,0.0489762612028182,4.35027690706076
"12021","2","chr12",10037390,10037390,0.0489762612028182,4.35027690706076
"12022","2","chr12",10166340,10166340,0.0489762612028182,4.35027690706076
"12023","2","chr12",10271409,10271409,0.0489762612028182,4.35027690706076
"12024","2","chr12",10293254,10293254,0.0489762612028182,4.35027690706076
"12025","2","chr12",10375941,10375941,0.0489762612028182,4.35027690706076
"12026","2","chr12",10436823,10436823,0.0489762612028182,4.35027690706076
"12027","2","chr12",10531552,10531552,0.0489762612028182,4.35027690706076
"12028","2","chr12",10644163,10644163,0.0489762612028182,4.35027690706076
"12029","2","chr12",10936647,10936647,0.0489762612028182,4.35027690706076
"12030","2","chr12",11076149,11076149,0.0489762612028198,4.35027690706076
"12031","2","chr12",12507793,12507793,0.0489762612028198,4.35027690706076
"12032","2","chr12",12602500,12602500,0.0489762612028198,4.35027690706076
"12033","2","chr12",12791302,12791302,0.0268680166273552,4.35027690706076
"12034","2","chr12",12942345,12942345,0.0268464252304618,4.35027690706076
"12035","2","chr12",13016517,13016517,0.0268464252306778,4.35027690706076
"12036","2","chr12",14768484,14768484,0.0290608805540757,4.35027690706076
"12037","2","chr12",14869258,14869258,0.0274582934160776,4.35027690706076
"12038","2","chr12",14880120,14880120,0.0274581973307426,4.35027690706076
"12039","2","chr12",15603616,15603616,0.0274581973275642,4.35027690706076
"12040","2","chr12",15621876,15621876,0.0274581973275627,4.35027690706076
"12041","2","chr12",15732582,15732582,0.0274581973275627,4.35027690706076
"12042","2","chr12",15820041,15820041,0.0274581973275627,4.35027690706076
"12043","2","chr12",15854718,15854718,0.0274581973275627,4.35027690706076
"12044","2","chr12",15955379,15955379,0.0274581957988645,4.35027690706076
"12045","2","chr12",16645103,16645103,0.0274581958781993,4.35027690706076
"12046","2","chr12",16828471,16828471,0.0274581973275642,4.35027690706076
"12047","2","chr12",17633750,17633750,0.0274581973275627,4.35027690706076
"12048","2","chr12",21119640,21119640,0.0274581973275627,4.35027690706076
"12049","2","chr12",21198680,21198680,0.0274581973275627,4.35027690706076
"12050","2","chr12",21364442,21364442,0.0274581973275611,4.35027690706076
"12051","2","chr12",24662800,24662800,0.0274581973275642,4.35027690706076
"12052","2","chr12",25242706,25242706,0.0274581973275642,4.35027690706076
"12053","2","chr12",25480969,25480969,0.0274581973275642,4.35027690706076
"12054","2","chr12",25885445,25885445,0.0274581973275627,4.35027690706076
"12055","2","chr12",26020812,26020812,0.0274581973275627,4.35027690706076
"12056","2","chr12",26034772,26034772,0.0274581973275642,4.35027690706076
"12057","2","chr12",26149357,26149357,0.0274581973275642,4.35027690706076
"12058","2","chr12",26154073,26154073,0.0274581973275627,4.35027690706076
"12059","2","chr12",26307605,26307605,0.0274581973275642,4.35027690706076
"12060","2","chr12",26690348,26690348,0.0274581973275627,4.35027690706076
"12061","2","chr12",26719205,26719205,0.0274581973275627,4.35027690706076
"12062","2","chr12",27822843,27822843,0.0274581973275627,4.35027690706076
"12063","2","chr12",28138847,28138847,0.0274581973275627,4.35027690706076
"12064","2","chr12",28157882,28157882,0.0274581973275642,4.35027690706076
"12065","2","chr12",28370451,28370451,0.0274581973275627,4.35027690706076
"12066","2","chr12",28582090,28582090,0.0274581973275627,4.35027690706076
"12067","2","chr12",28738832,28738832,0.0274581973275642,4.35027690706076
"12068","2","chr12",28804025,28804025,0.0274581973275642,4.35027690706076
"12069","2","chr12",28804970,28804970,0.0274581973275627,4.35027690706076
"12070","2","chr12",28896300,28896300,0.0274581973275627,4.35027690706076
"12071","2","chr12",29272288,29272288,0.0274581973275627,4.35027690706076
"12072","2","chr12",29440651,29440651,0.0274581973275627,4.35027690706076
"12073","2","chr12",29611281,29611281,0.0274581973275627,4.35027690706076
"12074","2","chr12",29675519,29675519,0.0274581973275627,4.35027690706076
"12075","2","chr12",29713202,29713202,0.0274581973275627,4.35027690706076
"12076","2","chr12",30032893,30032893,0.0274581973275627,4.35027690706076
"12077","2","chr12",30182102,30182102,0.0274581973275627,4.35027690706076
"12078","2","chr12",30883537,30883537,0.0274581973275627,4.35027690706076
"12079","2","chr12",31211373,31211373,0.0274581973275627,4.35027690706076
"12080","2","chr12",34201787,34201787,0.0274581973275627,4.35027690706076
"12081","2","chr12",34205278,34205278,0.0274581973275627,4.35027690706076
"12082","2","chr12",34564893,34564893,0.0274581973275627,4.35027690706076
"12083","2","chr12",34603643,34603643,0.0274581973275627,4.35027690706076
"12084","2","chr12",34607741,34607741,0.0274581973275627,4.35027690706076
"12085","2","chr12",34761873,34761873,0.0274581973275627,4.35027690706076
"12086","2","chr12",34878927,34878927,0.0274581973275627,4.35027690706076
"12087","2","chr12",34883957,34883957,0.0274581973275642,4.35027690706076
"12088","2","chr12",34927890,34927890,0.0274581973275642,4.35027690706076
"12089","2","chr12",35013315,35013315,0.0274581973275642,4.35027690706076
"12090","2","chr12",35121376,35121376,0.0274581973275627,4.35027690706076
"12091","2","chr12",35517211,35517211,0.0274581973275627,4.35027690706076
"12092","2","chr12",35975695,35975695,0.0274581973275642,4.35027690706076
"12093","2","chr12",36007555,36007555,0.0274581973275642,4.35027690706076
"12094","2","chr12",36075170,36075170,0.0274581973185967,4.35027690706076
"12095","2","chr12",36689834,36689834,0.0272925442923198,4.35027690706076
"12096","2","chr12",36797352,36797352,0.0272925442923198,4.35027690706076
"12097","2","chr12",36868520,36868520,0.0238319728114044,4.35027690706076
"12098","2","chr12",37639776,37639776,0.0238319728114044,4.35027690706076
"12099","2","chr12",38632034,38632034,0.0418521862946819,4.35027690706076
"12100","2","chr12",38731957,38731957,0.000101303996233917,4.35027690706076
"12101","2","chr12",38814740,38814740,0.0132207886012548,4.35027690706076
"12102","2","chr12",38850295,38850295,0.0456032948744407,4.35027690706076
"12103","2","chr12",39149795,39149795,0.0456032948744407,4.35027690706076
"12104","2","chr12",39523537,39523537,0.0283251740138402,4.35027690706076
"12105","2","chr12",39691138,39691138,0.0283251740138402,4.35027690706076
"12106","2","chr12",39934779,39934779,0.0205350721372794,4.35027690706076
"12107","2","chr12",40668445,40668445,0.037813951878302,4.35027690706076
"12108","2","chr12",40786657,40786657,0.0258949959944394,4.35027690706076
"12109","2","chr12",40842857,40842857,0.0456032948744407,4.35027690706076
"12110","2","chr12",40884751,40884751,0.0456032948744407,4.35027690706076
"12111","2","chr12",40901034,40901034,0.00674257664277945,4.35027690706076
"12112","2","chr12",41054766,41054766,2.22386457268579,4.35027690706076
"12113","2","chr12",42118231,42118231,0.000149158103409397,4.35027690706076
"12114","2","chr12",42192864,42192864,1.10568100251317,4.35027690706076
"12115","2","chr12",42650156,42650156,0.0279349159962705,4.35027690706076
"12116","2","chr12",42680511,42680511,0.0279349159962705,4.35027690706076
"12117","2","chr12",42700910,42700910,0.000149158103409397,4.35027690706076
"12118","2","chr12",43788025,43788025,0.000149158103409397,4.35027690706076
"12119","2","chr12",44354663,44354663,0.000149158103409397,4.35027690706076
"12120","2","chr12",44615544,44615544,0.000714173997625173,4.35027690706076
"12121","2","chr12",44725244,44725244,0.00114364700440996,4.35027690706076
"12122","2","chr12",44907990,44907990,0.000856554080184282,4.35027690706076
"12123","2","chr12",44920618,44920618,0.000856544424593997,4.35027690706076
"12124","2","chr12",45144591,45144591,0.000856523804596561,4.35027690706076
"12125","2","chr12",45160624,45160624,0.000856523804596561,4.35027690706076
"12126","2","chr12",45288660,45288660,0.000856523804596561,4.35027690706076
"12127","2","chr12",45617883,45617883,0.000856523804598104,4.35027690706076
"12128","2","chr12",45663181,45663181,0.000856523804596561,4.35027690706076
"12129","2","chr12",46420986,46420986,0.000856523804596561,4.35027690706076
"12130","2","chr12",46464080,46464080,0.000856523804596561,4.35027690706076
"12131","2","chr12",46628162,46628162,0.000856523804598104,4.35027690706076
"12132","2","chr12",46811872,46811872,0.000856523804596561,4.35027690706076
"12133","2","chr12",46816739,46816739,0.000856523804596561,4.35027690706076
"12134","2","chr12",47253159,47253159,0.000856523804596561,4.35027690706076
"12135","2","chr12",47312945,47312945,0.000856523804596561,4.35027690706076
"12136","2","chr12",48965551,48965551,0.000856523804594246,4.35027690706076
"12137","2","chr12",51636727,51636727,0.000856523683975395,4.35027690706076
"12138","2","chr12",52810062,52810062,0.000856219424172413,4.35027690706076
"12139","2","chr12",54578419,54578419,1.26783581908423,4.35027690706076
"12140","2","chr12",54640358,54640358,1.26783581908423,4.35027690706076
"12141","2","chr12",54861962,54861962,1.26783581908424,4.35027690706076
"12142","2","chr12",54887959,54887959,1.26783581909317,4.35027690706076
"12143","2","chr12",55321783,55321783,1.26783581909317,4.35027690706076
"12144","2","chr12",56006328,56006328,1.26783581909317,4.35027690706076
"12145","2","chr12",56504083,56504083,1.26783581909317,4.35027690706076
"12146","2","chr12",56601827,56601827,1.26783581909317,4.35027690706076
"12147","2","chr12",56636111,56636111,1.26783581909324,4.35027690706076
"12148","2","chr12",57672279,57672279,1.26783581910425,4.35027690706076
"12149","2","chr12",57841454,57841454,1.26783581910426,4.35027690706076
"12150","2","chr12",57952641,57952641,1.26783581909317,4.35027690706076
"12151","2","chr12",57954601,57954601,1.26783581909317,4.35027690706076
"12152","2","chr12",58385766,58385766,1.26783581909317,4.35027690706076
"12153","2","chr12",58854325,58854325,1.26783581909317,4.35027690706076
"12154","2","chr12",58970030,58970030,1.26783581909317,4.35027690706076
"12155","2","chr12",59348601,59348601,1.26783581909317,4.35027690706076
"12156","2","chr12",59375567,59375567,1.26783581909316,4.35027690706076
"12157","2","chr12",59816237,59816237,1.26783581909316,4.35027690706076
"12158","2","chr12",60167175,60167175,1.26783581909317,4.35027690706076
"12159","2","chr12",60212593,60212593,1.26783581909317,4.35027690706076
"12160","2","chr12",60382744,60382744,1.26783581909317,4.35027690706076
"12161","2","chr12",62418676,62418676,1.26783581909317,4.35027690706076
"12162","2","chr12",63099471,63099471,1.26783581909317,4.35027690706076
"12163","2","chr12",63436807,63436807,1.26783581909317,4.35027690706076
"12164","2","chr12",64029821,64029821,1.26783581909317,4.35027690706076
"12165","2","chr12",64118960,64118960,1.26783581909317,4.35027690706076
"12166","2","chr12",64145259,64145259,1.26783581652928,4.35027690706076
"12167","2","chr12",64387817,64387817,1.26783581652926,4.35027690706076
"12168","2","chr12",65049772,65049772,0.0248905042138093,4.35027690706076
"12169","2","chr12",67383951,67383951,0.0248501156586045,4.35027690706076
"12170","2","chr12",67568130,67568130,0.0892486318487352,4.35027690706076
"12171","2","chr12",67684852,67684852,0.0892500930598969,4.35027690706076
"12172","2","chr12",67759222,67759222,0.0892500930598969,4.35027690706076
"12173","2","chr12",68017051,68017051,0.0892500930599116,4.35027690706076
"12174","2","chr12",69603799,69603799,0.0892500930599116,4.35027690706076
"12175","2","chr12",69610494,69610494,0.0892500930599116,4.35027690706076
"12176","2","chr12",69614887,69614887,0.0892500930599116,4.35027690706076
"12177","2","chr12",70083336,70083336,0.0892500930599116,4.35027690706076
"12178","2","chr12",70716812,70716812,0.0892500930599116,4.35027690706076
"12179","2","chr12",70753663,70753663,0.0892500930599131,4.35027690706076
"12180","2","chr12",70847684,70847684,0.0892500930599116,4.35027690706076
"12181","2","chr12",71460843,71460843,0.0892500930599116,4.35027690706076
"12182","2","chr12",71497283,71497283,0.0892500930599116,4.35027690706076
"12183","2","chr12",72975066,72975066,0.0892500930599116,4.35027690706076
"12184","2","chr12",74977482,74977482,0.0892500930599116,4.35027690706076
"12185","2","chr12",75002704,75002704,0.0892500930599116,4.35027690706076
"12186","2","chr12",75122219,75122219,0.0892500930599116,4.35027690706076
"12187","2","chr12",75295456,75295456,0.0892500930599116,4.35027690706076
"12188","2","chr12",75331224,75331224,0.0892500930599116,4.35027690706076
"12189","2","chr12",75407559,75407559,0.0892500930599116,4.35027690706076
"12190","2","chr12",75453058,75453058,0.0892500930599116,4.35027690706076
"12191","2","chr12",75731217,75731217,0.0892500930598769,4.35027690706076
"12192","2","chr12",75741492,75741492,0.0892500929899084,4.35027690706076
"12193","2","chr12",75917863,75917863,0.0892500929899068,4.35027690706076
"12194","2","chr12",75996343,75996343,0.0788875420897084,4.35027690706076
"12195","2","chr12",76372792,76372792,0.0788874313725973,4.35027690706076
"12196","2","chr12",76378312,76378312,0.0176327362241591,4.35027690706076
"12197","2","chr12",79236530,79236530,0.0176169987758299,4.35027690706076
"12198","2","chr12",79968530,79968530,0.0176169968417485,4.35027690706076
"12199","2","chr12",80092739,80092739,0.0176169968416806,4.35027690706076
"12200","2","chr12",80926640,80926640,0.0176169968416806,4.35027690706076
"12201","2","chr12",80992520,80992520,0.0176169968417253,4.35027690706076
"12202","2","chr12",81014683,81014683,0.0176169968417253,4.35027690706076
"12203","2","chr12",81123912,81123912,0.0176215269088071,4.35027690706076
"12204","2","chr12",81473707,81473707,0.153456748746328,4.35027690706076
"12205","2","chr12",81550285,81550285,0.15345670465978,4.35027690706076
"12206","2","chr12",81588796,81588796,0.153456704244133,4.35027690706076
"12207","2","chr12",81717216,81717216,0.153456704244133,4.35027690706076
"12208","2","chr12",82095618,82095618,0.153456706248549,4.35027690706076
"12209","2","chr12",82810357,82810357,0.153456706248565,4.35027690706076
"12210","2","chr12",82858886,82858886,0.155719688818643,4.35027690706076
